Name,M1,M1_atom_number,M2,M2_atom_number,M3,M3_atom_number,Support ,Support_ID,M2_mol,M3_mol,M1_mol%,M2_mol%,M3_mol%,Temp,Total_flow,Ar_flow,CH4_flow,O2_flow,CT,CH4/O2,CH4_conv,C2y,C2H6y,C2H4y,COy,CO2y,C2s,C2H6s,C2H4s,COs,CO2s
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,20,8.0,10.3,1.7,0.38,6,9.70,6.21,0.95,5.26,7.33,1.53,64.02,9.79,54.23,75.57,15.77
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,10,7.0,2.0,1.0,0.75,2,38.34,5.31,0.66,4.65,23.36,6.62,13.85,1.72,12.13,60.93,17.27
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,15,10.5,3.0,1.5,0.50,2,39.01,6.06,0.86,5.20,22.19,6.15,15.53,2.20,13.33,56.88,15.77
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,20,14.0,4.0,2.0,0.38,2,38.62,6.43,0.87,5.56,23.00,6.27,16.65,2.25,14.40,59.55,16.24
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,10,7.0,2.3,0.8,0.75,3,27.05,5.87,0.74,5.13,15.57,4.11,21.70,2.74,18.96,57.56,15.19
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,15,10.5,3.4,1.1,0.50,3,25.95,6.94,1.06,5.88,13.68,4.29,26.74,4.08,22.66,52.72,16.53
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,20,14.0,4.5,1.5,0.38,3,27.69,7.64,1.44,6.20,13.11,4.38,27.59,5.20,22.39,47.35,15.82
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,10,7.0,2.4,0.6,0.75,4,21.24,6.13,1.02,5.11,10.24,3.40,28.86,4.80,24.06,48.21,16.01
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,15,10.5,3.6,0.9,0.50,4,22.32,7.49,1.57,5.92,8.61,3.80,33.56,7.03,26.52,38.58,17.03
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,20,14.0,4.8,1.2,0.38,4,21.63,8.49,2.01,6.48,7.73,3.89,39.25,9.29,29.96,35.74,17.98
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,10,7.0,2.6,0.4,0.75,6,14.17,6.73,1.42,5.31,5.09,2.86,47.49,10.02,37.47,35.92,20.18
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,15,10.5,3.9,0.6,0.50,6,17.28,7.82,2.05,5.77,3.91,3.04,45.25,11.86,33.39,22.63,17.59
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,850,20,14.0,5.1,0.9,0.38,6,16.15,8.90,2.66,6.24,3.68,3.05,55.11,16.47,38.64,22.79,18.89
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,1.5,5.7,2.8,0.75,2,33.64,6.53,1.03,5.50,20.85,7.28,19.41,3.06,16.35,61.98,21.64
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,2.3,8.5,4.3,0.50,2,32.65,7.23,1.20,6.03,22.23,7.23,22.14,3.68,18.47,68.09,22.14
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,3.0,11.3,5.7,0.38,2,35.03,7.40,1.25,6.15,21.78,6.88,21.12,3.57,17.56,62.18,19.64
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,1.5,6.4,2.1,0.75,3,26.66,6.55,1.05,5.50,14.38,3.89,24.57,3.94,20.63,53.94,14.59
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,2.3,9.6,3.2,0.50,3,22.43,7.33,1.25,6.08,15.12,3.85,32.68,5.57,27.11,67.41,17.16
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,3.0,12.8,4.3,0.38,3,25.22,7.52,1.34,6.18,14.70,3.74,29.82,5.31,24.50,58.29,14.83
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,1.5,6.8,1.7,0.75,4,20.94,6.15,1.05,5.10,11.36,2.65,29.37,5.01,24.36,54.25,12.66
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,2.3,10.2,2.6,0.50,4,19.43,6.84,1.31,5.53,11.06,2.56,35.20,6.74,28.46,56.92,13.18
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,3.0,13.6,3.4,0.38,4,20.09,7.23,1.45,5.78,10.57,2.57,35.99,7.22,28.77,52.61,12.79
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,1.5,7.3,1.2,0.75,6,14.63,6.10,1.36,4.74,6.76,1.94,41.70,9.30,32.40,46.21,13.26
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,2.3,10.9,1.8,0.50,6,12.99,7.24,1.90,5.34,5.86,2.19,55.74,14.63,41.11,45.11,16.86
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,3.0,14.6,2.4,0.38,6,16.45,7.35,2.10,5.25,5.38,2.10,44.68,12.77,31.91,32.71,12.77
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,4.0,4.0,2.0,0.75,2,34.24,6.24,1.14,5.10,21.95,7.55,18.22,3.33,14.89,64.11,22.05
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,6.0,6.0,3.0,0.50,2,33.01,6.84,1.26,5.58,21.50,7.20,20.72,3.82,16.90,65.13,21.81
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,8.0,8.0,4.0,0.38,2,33.65,7.18,1.33,5.85,21.77,6.78,21.34,3.95,17.38,64.70,20.15
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,4.0,4.5,1.5,0.75,3,23.83,6.46,1.19,5.27,14.53,4.16,27.11,4.99,22.11,60.97,17.46
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,6.0,6.8,2.3,0.50,3,22.89,7.40,1.52,5.88,13.56,4.15,32.33,6.64,25.69,59.24,18.13
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,8.0,9.0,3.0,0.38,3,23.54,8.01,1.81,6.20,13.43,4.23,34.03,7.69,26.34,57.05,17.97
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,4.0,4.8,1.2,0.75,4,18.20,7.12,1.58,5.54,9.88,3.50,39.12,8.68,30.44,54.29,19.23
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,6.0,7.2,1.8,0.50,4,18.03,8.16,2.14,6.02,8.87,3.58,45.26,11.87,33.39,49.20,19.86
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,8.0,9.6,2.4,0.38,4,18.91,8.24,2.19,6.05,8.41,3.31,43.57,11.58,31.99,44.47,17.50
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,10,4.0,5.1,0.9,0.75,6,12.71,7.61,2.24,5.37,4.59,2.81,59.87,17.62,42.25,36.11,22.11
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,15,6.0,7.7,1.3,0.50,6,13.07,7.63,2.61,5.02,4.11,2.63,58.38,19.97,38.41,31.45,20.12
Mn-Na2WO4/MgO,Mn,25,Na,11,W,74,MgO,6,0.370,0.185,40,40,20,800,20,8.0,10.3,1.7,0.38,6,12.70,7.38,2.79,4.59,3.92,2.42,58.11,21.97,36.14,30.87,19.06
